Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Missouri,USA,"3,432",93,96,"3,243",2020-04-10 02:00:00 * CTY: Adair 11; Atchison 1; Barry 2; Bates 4; Benton 3; Bollinger 2; Boone 78; Buchanan 16; Butler 5; Caldwell 1; Callaway 20; Camden 25; Cape Girardeau 23; Carter 3; Cass 26; Cedar 8; Chariton 4; Christian 17; Clark 1; Clay 37; Clinton 11; Cole 35; Cooper 2; Crawford 5; Dallas 1; DeKalb 2; Dunklin 9; Franklin 56; Gasconade 2; Gentry 1; Greene 74; Harrison 4; Henry 2; Howard 1; Howell 4; Jackson 167; Jasper 13; Jefferson 95; Johnson 35; Joplin 3; Kansas City 249; Lafayette 27; Lincoln 25; Linn 3; Livingston 1; Macon 2; Madison 1; Maries 2; McDonald 3; Moniteau 4; Montgomery 5; Morgan 1; New Madrid 5; Newton 6; Nodaway 2; Oregon 1; Osage 4; Pemiscot 4; Perry 31; Pettis 3; Phelps 1; Pike 4; Platte 19; Polk 1; Pulaski 12; Ralls 1; Randolph 7; Ray 7; Reynolds 2; Ripley 2; Saline 7; Scotland 1; Scott 11; Shelby 1; St. Charles 283; Ste. Genevieve 6; St. Francois 20; St. Louis 1302; St. Louis City 514; Stoddard 8; Stone 3; Taney 7; Warren 13; Washington 1; Webster 3; Worth 1; Wright 7
Indonesia,Indonesia,"3,293",280,252,"2,761",4/9/20 10:00
Saudi Arabia,Saudi Arabia,"3,287",44,666,"2,577",4/9/20 14:00
Mexico,Mexico,"3,181",174,633,"2,374",4/9/20 10:00
US Military,USA,"3,160",8,224,"2,928",4/9/20 16:00
Luxembourg,Luxembourg,"3,115",52,500,"2,563",4/9/20 18:00
Arizona,USA,"3,018",89,3,"2,926",2020-04-10 02:00:00 * CTY: Apache 52; Cochise 11; Coconino 210; Gila 3; Graham 2; Greenlee 1; La Paz 4; Maricopa 1689; Mohave 27; Navajo 286; Pima 512; Pinal 137; Santa Cruz 7; Yavapai 62; Yuma 15
United Arab Emirates,United Arab Emirates,"2,990",14,268,"2,708",4/10/20 0:00
Wisconsin,USA,"2,886",111,65,"2,710",2020-04-10 02:00:00 * CTY: Adams 2; Ashland 1; Barron 5; Bayfield 3; Brown 50; Buffalo 2; Calumet 4; Chippewa 17; Clark 7; Columbia 25; Crawford 2; Dane 307; Dodge 16; Door 8; Douglas 7; Dunn 7; Eau Claire 21; Florence 2; Fond du Lac 49; Grant 4; Green 9; Iowa 4; Iron 1; Jackson 7; Jefferson 19; Juneau 5; Kenosha 135; Kewaunee 1; La Crosse 23; Lafayette 2; Manitowoc 4; Marathon 12; Marinette 3; Marquette 2; Menominee 1; Milwaukee 1484; Monroe 6; Oconto 3; Oneida 5; Outagamie 26; Ozaukee 71; Pierce 7; Portage 4; Racine 84; Richland 3; Rock 47; Rusk 3; Sauk 21; Sawyer 1; Shawano 4; Sheboygan 31; St. Croix 7; Trempealeau 1; Vilas 4; Walworth 28; Washington 63; Waukesha 184; Waupaca 3; Waushara 2; Winnebago 25; Wood 2
Serbia,Serbia,"2,867",66,0,"2,801",4/9/20 14:00
Alabama,USA,"2,838",78,0,"2,760",2020-04-10 02:00:00 * CTY: Autauga 17; Baldwin 59; Barbour 7; Bibb 11; Blount 11; Bullock 4; Butler 3; Calhoun 54; Chambers 161; Cherokee 7; Chilton 25; Choctaw 6; Clarke 13; Clay 11; Cleburne 12; Coffee 14; Colbert 8; Conecuh 3; Coosa 10; Covington 10; Crenshaw 2; Cullman 29; Dale 6; Dallas 10; DeKalb 16; Elmore 29; Escambia 5; Etowah 53; Fayette 1; Franklin 8; Greene 13; Hale 7; Henry 8; Houston 33; Jackson 22; Jefferson 523; Lamar 7; Lauderdale 20; Lawrence 8; Lee 206; Limestone 35; Lowndes 12; Macon 9; Madison 177; Marengo 14; Marion 33; Marshall 64; Mobile 329; Monroe 6; Montgomery 90; Morgan 36; Perry 2; Pickens 19; Pike 18; Randolph 20; Russell 18; Shelby 183; St. Clair 37; Sumter 17; Talladega 30; Tallapoosa 48; Tuscaloosa 86; Walker 72; Washington 11; Wilcox 17; Winston 3
South Carolina,USA,"2,793",67,0,"2,726",2020-04-10 02:00:00 * CTY: Abbeville 7; Aiken 42; Allendale 2; Anderson 96; Bamberg 6; Barnwell 4; Beaufort 184; Berkeley 61; Calhoun 6; Charleston 313; Cherokee 5; Chester 16; Chesterfield 21; Clarendon 75; Colleton 15; Darlington 31; Dillon 3; Dorchester 58; Edgefield 6; Fairfield 17; Florence 53; Georgetown 25; Greenville 254; Greenwood 15; Hampton 5; Horry 106; Jasper 12; Kershaw 170; Lancaster 51; Laurens 9; Lee 24; Lexington 161; Marion 5; Marlboro 10; McCormick 3; Newberry 11; Oconee 12; Orangeburg 35; Pickens 22; Richland 417; Saluda 7; Spartanburg 139; Sumter 126; Union 19; Williamsburg 14; York 120
Panama,Panama,"2,752",66,16,"2,670",4/10/20 2:00
Finland,Finland,"2,605",40,300,"2,265",4/9/20 10:00
Nevada,USA,"2,456",81,48,"2,327",2020-04-10 02:00:00 * CTY: Carson City 14; Clark 2009; Douglas 9; Elko 9; Humboldt 16; Lincoln 1; Lyon 4; Nye 10; unknown 57; Washoe 326; White Pine 1
Thailand,Thailand,"2,423",32,940,"1,451",4/9/20 10:00
Qatar,Qatar,"2,376",6,206,"2,164",4/9/20 14:00
Dominican Republic,Dominican Republic,"2,349",118,80,"2,151",4/9/20 18:00
Mississippi,USA,"2,260",76,0,"2,184",2020-04-10 02:00:00 * CTY: Adams 27; Alcorn 6; Amite 10; Attala 17; Benton 5; Bolivar 57; Calhoun 13; Carroll 7; Chickasaw 20; Choctaw 9; Claiborne 3; Clarke 12; Clay 14; Coahoma 35; Copiah 27; Covington 7; DeSoto 150; Forrest 71; Franklin 8; George 5; Greene 1; Grenada 10; Hancock 37; Harrison 96; Hinds 203; Holmes 31; Humphreys 7; Itawamba 7; Jackson 122; Jasper 10; Jefferson 4; Jefferson Davis 4; Jones 19; Kemper 13; Lafayette 26; Lamar 24; Lauderdale 99; Lawrence 8; Leake 22; Lee 40; Leflore 32; Lincoln 32; Lowndes 18; Madison 88; Marion 16; Marshall 26; Monroe 24; Montgomery 13; Neshoba 17; Newton 8; Noxubee 5; Oktibbeha 35; Panola 21; Pearl River 73; Perry 14; Pike 35; Pontotoc 14; Prentiss 10; Quitman 12; Rankin 85; Scott 43; Sharkey 3; Simpson 6; Smith 16; Stone 5; Sunflower 32; Tallahatchie 3; Tate 19; Tippah 41; Tishomingo 2; Tunica 17; Union 6; Walthall 16; Warren 10; Washington 46; Wayne 6; Webster 13; Wilkinson 37; Winston 17; Yalobusha 11; Yazoo 47
Colombia,Colombia,"2,223",69,174,"1,980",2020-04-10 02:00:00 * States Bogotá D.C. 1029 Cundinamarca 73 Antioquia 239 Valle del Cauca 348 Bolívar 89 Atlántico 73 Magdalena 30 Cesar 18 Sucre 1 La Guajira 1 Córdoba 7 Norte de Santander 39 Santander 20 Cauca 15 Caldas 24 Risaralda 49 Quindío 41 Huila 39 Tolima 16 Meta 15 Casanare 3 San Andrés y Providencia 3 Nariño 28 Boyacá 1 . Source: @HeidyBello
Utah,USA,"1,977",13,26,"1,938",2020-04-10 02:00:00 * CTY: Box Elder 12; Cache 29; Carbon 2; Central Utah 6; Davis 170; Duchesne 3; Emery 2; Garfield 1; Grand 1; Iron 13; Kane 3; Salt Lake 935; San Juan 6; Summit 289; Tooele 24; Uintah 5; Utah 272; Wasatch 88; Washington 31; Weber-Morgan 85
Greece,Greece,"1,955",87,269,"1,599",2020-04-10 02:00:00 * (not updated after 1884) Attica 641; Aegean Islands 9; Thrace 24; Macedonia 122; Epirus 7; Thessaly 14; Peloponesse 78; Dodecanese 2; Central Greece 6; Crete 12; Ionian Islands 7; Cyclades 1; Undefined Location 842; Cruize Ship 119. Source: @bikerboyGR
South Africa,South Africa,"1,934",18,95,"1,821",4/9/20 21:00
Singapore,Singapore,"1,910",6,406,"1,498",4/9/20 14:00
Argentina,Argentina,"1,894",79,365,"1,450",2020-04-10 02:00:00 * CABA 521; Buenos Aires 488; Santa Fe 196; Cordoba 156; Chaco 144; Tierra del Fuego 81; Neuquen 77; Mendoza 40; Rio Negro 35; Santa Cruz 31; Tucuman 29; Corrientes 24; Entre Rios 22; La Rioja 14; San Luis 11; Santiago del Estero 9; Jujuy 5; La Pampa 4; Misiones 3; Salta 3; San Juan 1. Source: @SouthernVOID
Ukraine,Ukraine,"1,892",57,45,"1,790",4/9/20 10:00
Rhode Island,USA,"1,727",43,0,"1,684",2020-04-10 02:00:00 * CTY: Bristol 37; Kent 151; Newport 56; Providence 955; unknown 408; Washington 120
Egypt,Egypt,"1,699",118,348,"1,233",4/9/20 21:00
Oklahoma,USA,"1,686",80,409,"1,197",2020-04-10 02:00:00 * CTY: Adair 25; Atoka 1; Beaver 1; Beckham 1; Bryan 3; Caddo 6; Canadian 48; Carter 1; Cherokee 17; Choctaw 2; Cleveland 231; Comanche 47; Cotton 4; Craig 5; Creek 48; Custer 5; Delaware 14; Dewey 1; Garfield 5; Garvin 13; Grady 9; Grant 1; Greer 37; Jackson 6; Jefferson 1; Kay 36; Kingfisher 3; Kiowa 1; Latimer 4; Le Flore 3; Lincoln 10; Logan 7; Love 2; Major 1; Marshall 1; Mayes 12; McClain 17; McCurtain 2; McIntosh 1; Muskogee 21; Noble 6; Nowata 10; Oklahoma 385; Okmulgee 13; Osage 41; Ottawa 17; Out-of-State 2; Pawnee 24; Payne 25; Pittsburg 7; Pontotoc 9; Pottawatomie 24; Rogers 19; Seminole 4; Sequoyah 10; Stephens 13; Texas 3; Tillman 1; Tulsa 308; Wagoner 57; Washington 54; Woodward 1
Algeria,Algeria,"1,666",235,347,"1,084",4/9/20 18:00
Iceland,Iceland,"1,648",6,688,954,4/9/20 18:00
Guangdong,Mainland China,"1,539",8,"1,423",108,4/9/20 2:00
District of Columbia,USA,"1,523",32,393,"1,098",2020-04-10 02:00:00 * CTY: District of Columbia 1523
Belarus,Belarus,"1,486",16,139,"1,331",4/9/20 15:00
Croatia,Croatia,"1,407",20,219,"1,168",4/9/20 14:00
Morocco,Morocco,"1,374",97,109,"1,168",4/9/20 21:00
Idaho,USA,"1,354",24,0,"1,330",2020-04-10 02:00:00 * CTY: Ada 495; Adams 1; Bannock 5; Bingham 2; Blaine 446; Bonner 3; Bonneville 11; Camas 1; Canyon 139; Caribou 1; Cassia 6; Custer 2; Elmore 16; Fremont 2; Gem 8; Gooding 5; Idaho 3; Jefferson 4; Jerome 24; Kootenai 42; Latah 3; Lincoln 14; Madison 5; Minidoka 4; Nez Perce 19; Owyhee 4; Payette 8; Power 2; Teton 6; Twin Falls 70; Valley 2; Washington 1
Kentucky,USA,"1,341",73,306,962,2020-04-10 02:00:00 * CTY: Adair 6; Allen 3; Anderson 3; Ballard 1; Barren 1; Bath 1; Boone 23; Bourbon 4; Boyd 17; Boyle 9; Bracken 1; Breathitt 1; Breckinridge 3; Bullitt 14; Butler 2; Caldwell 5; Calloway 8; Campbell 29; Carroll 2; Carter 1; Christian 45; Clark 11; Clinton 1; Crittenden 3; Cumberland 1; Daviess 61; Edmonson 5; Fayette 148; Franklin 10; Grant 3; Graves 5; Grayson 2; Green 1; Greenup 2; Hancock 2; Hardin 9; Harrison 14; Hart 1; Henderson 9; Henry 3; Hopkins 57; Jackson 3; Jefferson 380; Jessamine 18; Johnson 1; Kenton 54; Larue 3; Laurel 5; Lawrence 1; Leslie 1; Letcher 1; Lewis 2; Logan 5; Lyon 6; Madison 14; Marion 4; Marshall 8; Martin 1; Mason 3; McCracken 16; McCreary 3; McLean 2; Meade 2; Menifee 3; Mercer 4; Monroe 2; Montgomery 7; Muhlenberg 26; Nelson 7; Nicholas 1; Ohio 4; Oldham 11; Pendleton 3; Perry 3; Pike 1; Powell 1; Pulaski 26; Rockcastle 6; Russell 4; Scott 15; Shelby 11; Simpson 14; Spencer 3; Taylor 3; Todd 3; Union 3; unknown 76; Warren 24; Washington 3; Wayne 4; Webster 3; Whitley 1; Woodford 9
Oregon,USA,"1,321",44,0,"1,277",2020-04-10 02:00:00 * CTY: Benton 21; Clackamas 109; Clatsop 5; Columbia 10; Crook 1; Curry 3; Deschutes 50; Douglas 12; Grant 1; Hood River 3; Jackson 44; Josephine 16; Klamath 20; Lane 33; Lincoln 4; Linn 49; Malheur 2; Marion 235; Morrow 5; Multnomah 302; Polk 29; Sherman 1; Tillamook 4; Umatilla 11; Union 3; Wallowa 1; Wasco 7; Washington 311; Yamhill 29
Moldova,Moldova,"1,289",29,50,"1,210",4/9/20 18:00
Henan,Mainland China,"1,276",22,"1,251",3,3/29/20 2:00
Iowa,USA,"1,270",29,476,765,2020-04-10 02:00:00 * CTY: Adair 1; Allamakee 19; Appanoose 1; Audubon 1; Benton 15; Black Hawk 21; Boone 4; Bremer 2; Buchanan 6; Buena Vista 1; Butler 1; Carroll 1; Cedar 19; Cerro Gordo 13; Chickasaw 2; Clarke 1; Clay 2; Clayton 5; Clinton 21; Crawford 6; Dallas 36; Delaware 1; Des Moines 3; Dickinson 1; Dubuque 31; Fayette 3; Franklin 1; Greene 1; Grundy 1; Guthrie 1; Hamilton 2; Hancock 3; Hardin 1; Harrison 11; Henry 15; Howard 1; Iowa 7; Jackson 4; Jasper 9; Jefferson 3; Johnson 171; Jones 8; Keokuk 2; Kossuth 1; Lee 1; Linn 215; Louisa 41; Lyon 2; Madison 1; Mahaska 4; Marion 2; Marshall 18; Mills 1; Mitchell 2; Monona 6; Montgomery 1; Muscatine 70; O'Brien 3; Page 3; Plymouth 4; Polk 140; Pottawattamie 11; Poweshiek 6; Scott 88; Shelby 6; Sioux 7; Story 7; Tama 63; Taylor 1; Van Buren 6; Wapello 2; Warren 13; Washington 65; Webster 2; Winnebago 1; Winneshiek 5; Woodbury 12; Worth 1; Wright 1
Zhejiang,Mainland China,"1,267",1,"1,235",31,4/9/20 2:00
Minnesota,USA,"1,241",50,675,516,2020-04-10 02:00:00 * CTY: Anoka 53; Beltrami 5; Benton 1; Big Stone 1; Blue earth 22; Brown 7; Carlton 15; Carver 10; Cass 3; Chisago 5; Clay 23; Clearwater 2; Cottonwood 5; Crow Wing 13; Dakota 79; Dodge 13; Douglas 1; Faribault 4; Filmore 10; Freeborn 20; Goodhue 14; Hennepin 375; Houston 1; Isanti 4; Itasca 2; Jackson 1; Kandiyohi 2; Koochiching 1; Lac Qui Parle 1; Le Sueur 20; Lincoln 2; Lyon 5; Mahnomen 1; Martin 35; McLeod 2; Meeker 2; Mower 20; Murray 1; Nicollet 5; Olmsted 114; Otter Tail 3; Pipestone 2; Polk 1; Ramsey 121; Redwood 1; Renville 2; Rice 4; Roseau 1; Scott 19; Sherburne 9; Sibley 1; Stearns 7; Steele 8; St. Louis 33; Swift 1; Traverse 2; unknown 2; Wabasha 6; Waseca 3; Washington 72; Watonwan 4; Wilkin 5; Winona 20; Wright 12; Yellow Medicine 2
New Zealand,New Zealand,"1,239",1,317,921,4/9/20 10:00
Iraq,Iraq,"1,232",69,496,667,4/9/20 21:00
Delaware,USA,"1,209",23,159,"1,027",2020-04-10 02:00:00 * CTY: Kent 214; New Castle 701; Sussex 294
Estonia,Estonia,"1,207",24,83,"1,100",4/9/20 10:00
Arkansas,USA,"1,146",21,305,820,2020-04-10 02:00:00 * CTY: Arkansas 2; Ashley 9; Baxter 4; Benton 47; Boone 3; Bradley 6; Carroll 2; Chicot 4; Clark 27; Clay 1; Cleburne 69; Cleveland 8; Columbia 3; Conway 4; Craighead 28; Crawford 3; Crittenden 77; Cross 6; Dallas 1; Desha 5; Drew 5; Faulkner 56; Franklin 1; Garland 66; Grant 7; Greene 6; Hempstead 3; Hot Spring 8; Howard 6; Independence 5; Izard 1; Jefferson 91; Johnson 11; Lafayette 2; Lawrence 9; Lee 2; Lincoln 10; Logan 1; Lonoke 26; Madison 1; Miller 20; Mississippi 6; Monroe 1; Nevada 1; Newton 1; Ouachita 5; Perry 2; Phillips 2; Pike 2; Poinsett 6; Polk 6; Pope 23; Prairie 2; Pulaski 221; Randolph 7; Saline 31; Scott 1; Searcy 6; Sebastian 9; Sevier 6; Sharp 2; St. Francis 31; Stone 7; Union 16; unknown 14; Van Buren 26; Washington 37; White 27; Woodruff 1; Yell 1
Slovenia,Slovenia,"1,124",43,128,953,4/9/20 10:00
Kansas,USA,"1,116",42,4,"1,070",2020-04-10 02:00:00 * CTY: Atchison 2; Barber 1; Barton 4; Bourbon 7; Butler 8; Chautauqua 3; Cherokee 5; Clay 1; Cloud 3; Coffey 36; Cowley 1; Crawford 6; Doniphan 1; Douglas 38; Finney 12; Ford 2; Franklin 10; Geary 5; Gove 1; Greenwood 1; Harvey 4; Jackson 1; Jefferson 5; Jewell 2; Johnson 252; Labette 11; Leavenworth 61; Linn 5; Lyon 27; Marion 3; McPherson 13; Miami 3; Mitchell 2; Montgomery 11; Morris 2; Morton 1; Neosho 1; Osage 3; Osborne 2; Ottawa 3; Pottawatomie 5; Pratt 1; Reno 11; Republic 3; Riley 20; Rooks 2; Saline 8; Scott 1; Sedgwick 161; Seward 3; Shawnee 56; Stafford 1; Stevens 1; Sumner 2; Wabaunsee 7; Woodson 3; Wyandotte 272
Hunan,Mainland China,"1,019",4,"1,014",1,4/2/20 2:00
Anhui,Mainland China,991,6,984,1,4/9/20 2:00
New Mexico,USA,989,17,171,801,2020-04-10 02:00:00 * CTY: Bernalillo 369; Catron 1; Chaves 18; Cibola 21; Colfax 1; Curry 9; Dona Ana 44; Eddy 6; Grant 4; Lea 2; Lincoln 1; Los Alamos 4; McKinley 84; Otero 3; Rio Arriba 7; Roosevelt 1; Sandoval 174; San Juan 126; San Miguel 1; Santa Fe 70; Socorro 9; Taos 15; Torrance 8; Valencia 11
Hungary,Hungary,980,66,96,818,4/9/20 10:00
Hong Kong,Hong Kong,973,4,293,676,4/9/20 10:00
Lithuania,Lithuania,955,15,8,932,4/9/20 10:00
Jiangxi,Mainland China,937,1,934,2,3/29/20 2:00
Azerbaijan,Azerbaijan,926,9,101,816,4/9/20 14:00
Armenia,Armenia,921,10,138,773,4/9/20 10:00
Kuwait,Kuwait,910,1,111,798,4/9/20 10:00
Bahrain,Bahrain,887,5,519,363,4/9/20 21:00
Bosnia and Herzegovina,Bosnia and Herzegovina,858,35,101,722,4/9/20 21:00
New Hampshire,USA,819,21,227,571,2020-04-10 02:00:00 * CTY: Belknap 21; Carroll 23; Cheshire 14; Coos 1; Grafton 43; Hillsborough-Manchester 129; Hillsborough-Nashua 74; Hillsborough-other 100; Merrimack 60; Rockingham 268; Strafford 48; Sullivan 6; unknown 32
Shandong,Mainland China,783,7,755,21,4/8/20 2:00
Kazakhstan,Kazakhstan,781,8,60,713,4/10/20 0:00
Cameroon,Cameroon,730,10,60,660,4/8/20 21:00
Others,Japan (Diamond Princess),706,6,10,690,3/3/20 3:00
Slovakia,Slovakia,701,2,16,683,4/9/20 14:00
Puerto Rico,USA,683,33,0,650,2020-04-10 02:00:00 * CTY: Puerto Rico 683
North Macedonia,North Macedonia,663,30,37,596,4/9/20 14:00
Jiangsu,Mainland China,651,0,632,19,4/3/20 4:00
Tunisia,Tunisia,643,25,25,593,4/9/20 21:00
Vermont,USA,628,23,0,605,2020-04-10 02:00:00 * CTY: Addison 50; Bennington 31; Caledonia 8; Chittenden 336; Essex 1; Franklin 35; Grand Isle 3; Lamoille 19; Orange 5; Orleans 8; Rutland 34; unknown 8; Washington 24; Windham 42; Windsor 24
Bulgaria,Bulgaria,618,24,48,546,4/9/20 18:00
Heilongjiang,Mainland China,609,13,470,126,4/9/20 1:00
Beijing,Mainland China,588,8,455,125,4/8/20 2:00
Andorra,Andorra,583,25,58,500,4/9/20 14:00
Lebanon,Lebanon,582,19,62,501,4/9/20 14:00
Uzbekistan,Uzbekistan,582,3,38,541,4/9/20 14:00
Chongqing,Mainland China,579,6,570,3,3/29/20 1:00
Nebraska,USA,577,15,0,562,2020-04-10 02:00:00 * CTY: Adams 29; Antelope 1; Buffalo 31; Burt 1; Cass 3; Cherry 1; Cheyenne 1; Colfax 3; Cuming 2; Custer 3; Dawson 2; Dodge 7; Douglas 202; Gage 24; Gosper 1; Hall 87; Hamilton 8; Johnson 1; Kearney 3; Kimball 10; Knox 2; Lancaster 45; Lincoln 17; Madison 6; Merrick 2; Nemaha 1; Otoe 1; Phelps 1; Platte 5; Polk 1; Sarpy 38; Saunders 4; Scotts Bluff 10; Seward 1; Stanton 1; Washington 20; York 2
Sichuan,Mainland China,560,3,541,16,4/7/20 2:00
Maine,USA,560,16,202,342,2020-04-10 02:00:00 * CTY: Androscoggin 24; Aroostook 2; Cumberland 269; Franklin 7; Hancock 3; Kennebec 26; Knox 10; Lincoln 9; Oxford 12; Penobscot 31; Sagadahoc 14; Somerset 5; unknown 4; Waldo 11; Washington 1; York 132
Shanghai,Mainland China,552,7,422,123,4/9/20 8:00
Costa Rica,Costa Rica,539,3,30,506,4/9/20 21:00
West Virginia,USA,524,5,0,519,2020-04-10 02:00:00 * CTY: Barbour 5; Berkeley 82; Boone 1; Braxton 1; Brooke 2; Cabell 17; Fayette 1; Greenbrier 3; Hampshire 2; Hancock 7; Hardy 2; Harrison 29; Jackson 20; Jefferson 45; Kanawha 73; Lewis 1; Logan 8; Marion 31; Marshall 5; Mason 7; McDowell 4; Mercer 7; Mineral 3; Monongalia 76; Morgan 4; Nicholas 2; Ohio 20; Pendleton 1; Pleasants 1; Preston 6; Putnam 11; Raleigh 5; Randolph 3; Roane 3; Taylor 3; Tucker 3; Tyler 2; Upshur 2; Wayne 6; Wetzel 2; Wirt 1; Wood 16; Wyoming 1
Cuba,Cuba,515,15,28,472,4/9/20 18:00
Latvia,Latvia,493,0,31,462,4/3/20 10:00
Afghanistan,Afghanistan,484,15,32,437,4/9/20 14:00
Oman,Oman,457,2,109,346,4/9/20 10:00
Uruguay,Uruguay,456,7,192,257,4/9/20 10:00
South Dakota,USA,447,6,161,280,2020-04-10 02:00:00 * CTY: Aurora 1; Beadle 21; Bon Homme 3; Brookings 6; Brown 14; Charles Mix 2; Clark 1; Clay 6; Codington 12; Corson 1; Davison 3; Deuel 1; Fall River 1; Faulk 1; Hamlin 1; Hughes 4; Hutchinson 2; Jerauld 1; Lake 2; Lawrence 9; Lincoln 33; Lyman 2; Marshall 1; McCook 2; Meade 1; Minnehaha 274; Oglala Lakota 1; Pennington 7; Roberts 4; Spink 3; Todd 1; Turner 5; Union 3; Yankton 18
Cote d'Ivoire,Cote d'Ivoire,444,3,52,389,4/9/20 21:00
Burkina Faso,Burkina Faso,443,24,146,273,4/9/20 21:00
Hawaii,USA,442,6,251,185,2020-04-10 02:00:00 * CTY: Hawaii 28; Honolulu 334; Kauai 18; Maui 57; Residents diagnosed Outside of HI 2; unknown 3
Cyprus,Cyprus,426,11,28,387,4/4/20 17:00
Navajo Nation,USA,426,17,0,409,2020-04-10 02:00:00 * CTY: Apache AZ 44; Bernalillo NM 1; Cibola NM 8; Coconino AZ 102; McKinley NM 32; Navajo AZ 164; San Juan NM 66; San Juan UT 7; Socorro NM 2
Niger,Niger,410,11,40,359,4/9/20 21:00
Albania,Albania,409,22,165,222,4/9/20 10:00
Taiwan,Taiwan,380,5,67,308,4/9/20 9:00
Jordan,Jordan,372,7,161,204,4/9/20 21:00
Reunion,Reunion,362,0,40,322,4/9/20 10:00
Montana,USA,354,6,157,191,2020-04-10 02:00:00 * CTY: Beaverhead 1; Broadwater 4; Carbon 3; Cascade 12; Deer Lodge 4; Flathead 34; Gallatin 128; Glacier 3; Hill 1; Jefferson 2; Lake 6; Lewis and Clark 16; Liberty 1; Lincoln 7; Madison 8; Meagher 1; Missoula 26; Musselshell 1; Park 7; Ravalli 3; Richland 2; Roosevelt 2; Silver Bow 11; Stillwater 1; Toole 18; Yellowstone 52
Fujian,Mainland China,351,1,305,45,4/7/20 1:00
Honduras,Honduras,343,23,6,314,4/9/20 10:00
Malta,Malta,337,2,16,319,4/9/20 14:00
San Marino,San Marino,333,34,49,250,4/9/20 21:00
Bangladesh,Bangladesh,330,21,33,276,4/9/20 14:00
Hebei,Mainland China,327,6,310,11,4/5/20 2:00
Mauritius,Mauritius,314,7,19,288,4/9/20 15:00
Ghana,Ghana,313,6,34,273,4/8/20 17:00
Nigeria,Nigeria,288,7,51,230,4/10/20 0:00
Kyrgyzstan,Kyrgyzstan,280,4,35,241,4/9/20 10:00
North Dakota,USA,269,5,101,163,2020-04-10 02:00:00 * CTY: Barnes 2; Bowman 1; Burke 2; Burleigh 46; Cass 83; Divide 1; Dunn 1; Eddy 1; Emmons 1; Foster 1; Grand Forks 11; Grant 1; McHenry 1; McIntosh 1; McKenzie 6; McLean 2; Morton 19; Mountrail 20; Oliver 1; Pierce 2; Ramsey 3; Richland 1; Sioux 1; Slope 3; Stark 29; Stutsman 1; Walsh 3; Ward 19; Williams 6
Bolivia,Bolivia,264,18,2,244,4/9/20 10:00
Palestine,Palestine,263,1,44,218,4/8/20 10:00
Shaanxi,Mainland China,256,3,245,8,4/4/20 2:00
Vietnam,Vietnam,255,0,128,127,4/9/20 14:00
Guangxi,Mainland China,254,2,295,-43,3/22/20 18:00
Montenegro,Montenegro,252,2,4,246,4/9/20 10:00
Senegal,Senegal,250,2,123,125,4/9/20 14:00
Wyoming,USA,239,0,101,138,2020-04-10 02:00:00 * CTY: Albany 4; Campbell 9; Carbon 4; Converse 4; Crook 3; Fremont 38; Goshen 3; Johnson 9; Laramie 54; Lincoln 4; Natrona 27; Niobrara 1; Park 1; Sheridan 12; Sublette 1; Sweetwater 6; Teton 50; Uinta 4; Washakie 5
Alaska,USA,235,7,49,179,2020-04-10 02:00:00 * CTY: Anchorage 109; Bethel 1; Fairbanks North Star 73; Juneau 14; Kenai Peninsula 14; Ketchikan Gateway 14; Matanuska-Susitna 6; Petersburg 2; Southeast Fairbanks 1; Yukon-Koyukuk 1
Georgia (country),Georgia,218,3,50,165,4/9/20 18:00
Guinea,Guinea,194,0,11,183,4/9/20 21:00
Isle of Man,Isle of Man,190,1,92,97,4/9/20 18:00
Sri Lanka,Sri Lanka,190,7,49,134,4/9/20 14:00
Yunnan,Mainland China,184,2,172,10,4/3/20 0:00
Faroe Islands,Faroe Islands,184,0,129,55,4/7/20 11:00
Mayotte,Mayotte,184,2,22,160,4/9/20 10:00
Kosovo,Kosovo,184,5,30,149,4/8/20 10:00
Kenya,Kenya,184,7,12,165,4/9/20 14:00
Tianjin,Mainland China,182,3,152,27,4/9/20 7:00
Democratic Republic of the Congo,Democratic Republic of the Congo,180,18,9,153,4/8/20 0:00
Venezuela,Venezuela,171,9,84,78,4/9/20 21:00
Hainan,Mainland China,168,6,168,-6,3/24/20 5:00
Shanxi,Mainland China,166,0,134,32,4/9/20 1:00
Martinique,Martinique,154,6,50,98,4/8/20 21:00
Guizhou,Mainland China,146,2,144,0,3/17/20 2:00
Liaoning,Mainland China,144,2,130,12,4/7/20 1:00
Guadeloupe,Guadeloupe,143,8,67,68,4/10/20 2:00
Djibouti,Djibouti,140,1,28,111,4/10/20 2:00
Gansu,Mainland China,139,2,132,5,4/6/20 3:00
Brunei,Brunei,135,1,66,68,4/4/20 11:00
Guam,USA,128,4,31,93,2020-04-10 02:00:00 * CTY: Guam 128
Nei Mongol,Mainland China,126,1,79,46,4/9/20 3:00
Paraguay,Paraguay,124,5,18,101,4/9/20 10:00
Gibraltar,Gibraltar,123,0,60,63,4/9/20 21:00
Cambodia,Cambodia,119,0,63,56,4/9/20 14:00
Rwanda,Rwanda,113,0,7,106,4/10/20 2:00
Trinidad and Tobago,Trinidad and Tobago,109,8,1,100,4/9/20 15:00
El Salvador,El Salvador,103,5,10,88,4/9/20 10:00
